CpuName,CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuCacheL1,CpuCacheL2,CpuCacheL3,,CpuFrequency,,,,CpuTDP,,CpuTurboClock,GpuName,,GpuBandwidth,GpuBaseClock,GpuBoostClock,,,,,,,,GpuMemorySize,,,,GpuPixelRate,,GpuNumberOfROPs,GpuShaderModel,GpuNumberOfShadingUnits,GpuNumberOfTMUs,GpuTextureRate,,,GameName,,,FPS
b'AMD Ryzen 7 1700X',8,16,100,768,4096,16,,3400,,,,95,,3800,b'NVIDIA GeForce RTX 2070',,448000,1410,1620,,,,,,,,8000,,,,103700,,64,b'6.5',2304,144,233300,,,b'grandTheftAuto5',,,75.3
b'Intel Core i9-9900K',8,16,100,512,2048,16,,3600,,,,95,,5000,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,95.2
b'Intel Core i7-9700K',8,8,100,512,2048,12,,3600,,,,95,,4900,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,94.3
b'Intel Core i7-8700K',6,12,100,384,1536,12,,3700,,,,95,,4700,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,87.9
b'Intel Core i7-7700K',4,8,100,256,1024,8,,4200,,,,91,,4500,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,85.2
b'Intel Core i5-9400F',6,6,100,384,1536,9,,2900,,,,65,,4100,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,84.1
b'Intel Core i5-8600K',6,6,100,384,1536,9,,3600,,,,95,,4300,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,83.2
b'Intel Core i5-8400',6,6,100,384,1536,9,,2800,,,,65,,4000,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,81.4
b'Intel Core i5-7600K',4,4,100,256,1024,6,,3800,,,,91,,4200,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,81.1
b'Intel Core i5-7500',4,4,100,256,1024,6,,3400,,,,65,,3800,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,76.3
b'Intel Core i3-7100',2,4,100,128,512,3,,3900,,,,51,,3900,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,63.6
b'AMD Ryzen 9 3900X',12,24,100,1152,6144,64,,3800,,,,105,,4600,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,90.9
b'AMD Ryzen 7 3800X',8,16,100,768,4096,32,,3900,,,,105,,4500,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,90.1
b'AMD Ryzen 7 3700X',8,16,100,768,4096,32,,3600,,,,65,,4400,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,88.8
b'AMD Ryzen 5 3600X',6,12,100,576,3072,32,,3800,,,,95,,4400,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,88.4
b'AMD Ryzen 5 3600',6,12,100,576,3072,32,,3600,,,,65,,4200,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,85.8
b'AMD Ryzen 5 2600X',6,12,100,576,3072,16,,3600,,,,95,,4250,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,83
b'AMD Ryzen 5 1600X',6,12,100,576,3072,16,,3600,,,,95,,4000,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,78
b'AMD Ryzen 5 2600',6,12,100,576,3072,16,,3400,,,,65,,3900,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,77.1
b'AMD Ryzen 7 1700X',8,16,100,768,4096,16,,3400,,,,95,,3800,b'NVIDIA GeForce GTX 1080 11Gbps',,352300,1607,1733,,,,,,,,8000,,,,110900,,64,b'6.4',2560,160,277300,,,b'grandTheftAuto5',,,74.7
b'Intel Core i9-9900K',8,16,100,512,2048,16,,3600,,,,95,,5000,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,92.1
b'Intel Core i7-9700K',8,8,100,512,2048,12,,3600,,,,95,,4900,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,91.3
b'Intel Core i7-8700K',6,12,100,384,1536,12,,3700,,,,95,,4700,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,84.4
b'Intel Core i7-7700K',4,8,100,256,1024,8,,4200,,,,91,,4500,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,81.9
b'Intel Core i5-9400F',6,6,100,384,1536,9,,2900,,,,65,,4100,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,81.4
b'Intel Core i5-8600K',6,6,100,384,1536,9,,3600,,,,95,,4300,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,80.3
b'Intel Core i5-8400',6,6,100,384,1536,9,,2800,,,,65,,4000,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,78.7
b'Intel Core i5-7600K',4,4,100,256,1024,6,,3800,,,,91,,4200,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,77.9
b'Intel Core i5-7500',4,4,100,256,1024,6,,3400,,,,65,,3800,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,73.8
b'Intel Core i3-7100',2,4,100,128,512,3,,3900,,,,51,,3900,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,61.5
b'AMD Ryzen 9 3900X',12,24,100,1152,6144,64,,3800,,,,105,,4600,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,88
b'AMD Ryzen 7 3800X',8,16,100,768,4096,32,,3900,,,,105,,4500,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,87.2
b'AMD Ryzen 7 3700X',8,16,100,768,4096,32,,3600,,,,65,,4400,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,85.9
b'AMD Ryzen 5 3600X',6,12,100,576,3072,32,,3800,,,,95,,4400,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,85.5
b'AMD Ryzen 5 3600',6,12,100,576,3072,32,,3600,,,,65,,4200,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,83
b'AMD Ryzen 5 2600X',6,12,100,576,3072,16,,3600,,,,95,,4250,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,80.3
b'AMD Ryzen 5 1600X',6,12,100,576,3072,16,,3600,,,,95,,4000,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,75.4
b'AMD Ryzen 5 2600',6,12,100,576,3072,16,,3400,,,,65,,3900,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,74.6
b'AMD Ryzen 7 1700X',8,16,100,768,4096,16,,3400,,,,95,,3800,b'NVIDIA GeForce RTX 2060 SUPER',,448000,1470,1650,,,,,,,,8000,,,,105600,,64,b'6.5',2176,136,224400,,,b'grandTheftAuto5',,,72.1
b'Intel Core i9-9900K',8,16,100,512,2048,16,,3600,,,,95,,5000,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,89
b'Intel Core i7-9700K',8,8,100,512,2048,12,,3600,,,,95,,4900,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,88.2
b'Intel Core i7-8700K',6,12,100,384,1536,12,,3700,,,,95,,4700,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,81.6
b'Intel Core i7-7700K',4,8,100,256,1024,8,,4200,,,,91,,4500,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,79.2
b'Intel Core i5-9400F',6,6,100,384,1536,9,,2900,,,,65,,4100,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,78.7
b'Intel Core i5-8600K',6,6,100,384,1536,9,,3600,,,,95,,4300,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,77.6
b'Intel Core i5-8400',6,6,100,384,1536,9,,2800,,,,65,,4000,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,76
b'Intel Core i5-7600K',4,4,100,256,1024,6,,3800,,,,91,,4200,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,75.3
b'Intel Core i5-7500',4,4,100,256,1024,6,,3400,,,,65,,3800,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,71.3
b'Intel Core i3-7100',2,4,100,128,512,3,,3900,,,,51,,3900,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,59.4
b'AMD Ryzen 9 3900X',12,24,100,1152,6144,64,,3800,,,,105,,4600,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,85.1
b'AMD Ryzen 7 3800X',8,16,100,768,4096,32,,3900,,,,105,,4500,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,84.3
b'AMD Ryzen 7 3700X',8,16,100,768,4096,32,,3600,,,,65,,4400,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,83.1
b'AMD Ryzen 5 3600X',6,12,100,576,3072,32,,3800,,,,95,,4400,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,82.7
b'AMD Ryzen 5 3600',6,12,100,576,3072,32,,3600,,,,65,,4200,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,80.3
b'AMD Ryzen 5 2600X',6,12,100,576,3072,16,,3600,,,,95,,4250,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,77.6
b'AMD Ryzen 5 1600X',6,12,100,576,3072,16,,3600,,,,95,,4000,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,72.9
b'AMD Ryzen 5 2600',6,12,100,576,3072,16,,3400,,,,65,,3900,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,72.1
b'AMD Ryzen 7 1700X',8,16,100,768,4096,16,,3400,,,,95,,3800,b'NVIDIA GeForce RTX 2060',,336000,1365,1680,,,,,,,,6000,,,,80640,,48,b'6.5',1920,120,201600,,,b'grandTheftAuto5',,,69.7
b'Intel Core i9-9900K',8,16,100,512,2048,16,,3600,,,,95,,5000,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,87
b'Intel Core i7-9700K',8,8,100,512,2048,12,,3600,,,,95,,4900,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,86.2
b'Intel Core i7-8700K',6,12,100,384,1536,12,,3700,,,,95,,4700,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,80.1
b'Intel Core i7-7700K',4,8,100,256,1024,8,,4200,,,,91,,4500,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,78.1
b'Intel Core i5-9400F',6,6,100,384,1536,9,,2900,,,,65,,4100,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,76.9
b'Intel Core i5-8600K',6,6,100,384,1536,9,,3600,,,,95,,4300,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,76
b'Intel Core i5-8400',6,6,100,384,1536,9,,2800,,,,65,,4000,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,74.4
b'Intel Core i5-7600K',4,4,100,256,1024,6,,3800,,,,91,,4200,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,74
b'Intel Core i5-7500',4,4,100,256,1024,6,,3400,,,,65,,3800,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,70.1
b'Intel Core i3-7100',2,4,100,128,512,3,,3900,,,,51,,3900,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,58.5
b'AMD Ryzen 9 3900X',12,24,100,1152,6144,64,,3800,,,,105,,4600,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,83.1
b'AMD Ryzen 7 3800X',8,16,100,768,4096,32,,3900,,,,105,,4500,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,82.3
b'AMD Ryzen 7 3700X',8,16,100,768,4096,32,,3600,,,,65,,4400,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,81.2
b'AMD Ryzen 5 3600X',6,12,100,576,3072,32,,3800,,,,95,,4400,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,80.8
b'AMD Ryzen 5 3600',6,12,100,576,3072,32,,3600,,,,65,,4200,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,78.4
b'AMD Ryzen 5 2600X',6,12,100,576,3072,16,,3600,,,,95,,4250,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,75.8
b'AMD Ryzen 5 1600X',6,12,100,576,3072,16,,3600,,,,95,,4000,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,71.5
b'AMD Ryzen 5 2600',6,12,100,576,3072,16,,3400,,,,65,,3900,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,70.4
b'AMD Ryzen 7 1700X',8,16,100,768,4096,16,,3400,,,,95,,3800,b'NVIDIA GeForce GTX 1070 Ti',,256300,1607,1683,,,,,,,,8000,,,,107700,,64,b'6.4',2432,152,255800,,,b'grandTheftAuto5',,,68.5
b'Intel Core i9-9900K',8,16,100,512,2048,16,,3600,,,,95,,5000,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,79.8
b'Intel Core i7-9700K',8,8,100,512,2048,12,,3600,,,,95,,4900,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,79.1
b'Intel Core i7-8700K',6,12,100,384,1536,12,,3700,,,,95,,4700,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,73.2
b'Intel Core i7-7700K',4,8,100,256,1024,8,,4200,,,,91,,4500,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,71.2
b'Intel Core i5-9400F',6,6,100,384,1536,9,,2900,,,,65,,4100,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,70.6
b'Intel Core i5-8600K',6,6,100,384,1536,9,,3600,,,,95,,4300,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,69.7
b'Intel Core i5-8400',6,6,100,384,1536,9,,2800,,,,65,,4000,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,68.7
b'Intel Core i5-7600K',4,4,100,256,1024,6,,3800,,,,91,,4200,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,67.7
b'Intel Core i5-7500',4,4,100,256,1024,6,,3400,,,,65,,3800,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,64.3
b'Intel Core i3-7100',2,4,100,128,512,3,,3900,,,,51,,3900,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,53.7
b'AMD Ryzen 9 3900X',12,24,100,1152,6144,64,,3800,,,,105,,4600,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,76.3
b'AMD Ryzen 7 3800X',8,16,100,768,4096,32,,3900,,,,105,,4500,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,75.5
b'AMD Ryzen 7 3700X',8,16,100,768,4096,32,,3600,,,,65,,4400,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,74.5
b'AMD Ryzen 5 3600X',6,12,100,576,3072,32,,3800,,,,95,,4400,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,74.1
b'AMD Ryzen 5 3600',6,12,100,576,3072,32,,3600,,,,65,,4200,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,72
b'AMD Ryzen 5 2600X',6,12,100,576,3072,16,,3600,,,,95,,4250,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,69.6
b'AMD Ryzen 5 1600X',6,12,100,576,3072,16,,3600,,,,95,,4000,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,65.7
b'AMD Ryzen 5 2600',6,12,100,576,3072,16,,3400,,,,65,,3900,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,64.6
b'AMD Ryzen 7 1700X',8,16,100,768,4096,16,,3400,,,,95,,3800,b'NVIDIA GeForce GTX 1070 GDDR5X',,256300,1506,1683,,,,,,,,8000,,,,107700,,64,b'6.4',1920,120,202000,,,b'grandTheftAuto5',,,62.8
b'Intel Core i9-9900K',8,16,100,512,2048,16,,3600,,,,95,,5000,b'NVIDIA GeForce GTX 1660 Ti',,288000,1500,1770,,,,,,,,6000,,,,84960,,48,b'6.5',1536,96,169900,,,b'grandTheftAuto5',,,79.8
b'Intel Core i7-9700K',8,8,100,512,2048,12,,3600,,,,95,,4900,b'NVIDIA GeForce GTX 1660 Ti',,288000,1500,1770,,,,,,,,6000,,,,84960,,48,b'6.5',1536,96,169900,,,b'grandTheftAuto5',,,79.1
b'Intel Core i7-8700K',6,12,100,384,1536,12,,3700,,,,95,,4700,b'NVIDIA GeForce GTX 1660 Ti',,288000,1500,1770,,,,,,,,6000,,,,84960,,48,b'6.5',1536,96,169900,,,b'grandTheftAuto5',,,73.2
b'Intel Core i7-7700K',4,8,100,256,1024,8,,4200,,,,91,,4500,b'NVIDIA GeForce GTX 1660 Ti',,288000,1500,1770,,,,,,,,6000,,,,84960,,48,b'6.5',1536,96,169900,,,b'grandTheftAuto5',,,71
b'Intel Core i5-9400F',6,6,100,384,1536,9,,2900,,,,65,,4100,b'NVIDIA GeForce GTX 1660 Ti',,288000,1500,1770,,,,,,,,6000,,,,84960,,48,b'6.5',1536,96,169900,,,b'grandTheftAuto5',,,70.6
b'Intel Core i5-8600K',6,6,100,384,1536,9,,3600,,,,95,,4300,b'NVIDIA GeForce GTX 1660 Ti',,288000,1500,1770,,,,,,,,6000,,,,84960,,48,b'6.5',1536,96,169900,,,b'grandTheftAuto5',,,69.6
b'Intel Core i5-8400',6,6,100,384,1536,9,,2800,,,,65,,4000,b'NVIDIA GeForce GTX 1660 Ti',,288000,1500,1770,,,,,,,,6000,,,,84960,,48,b'6.5',1536,96,169900,,,b'grandTheftAuto5',,,68.2
b'Intel Core i5-7600K',4,4,100,256,1024,6,,3800,,,,91,,4200,b'NVIDIA GeForce GTX 1660 Ti',,288000,1500,1770,,,,,,,,6000,,,,84960,,48,b'6.5',1536,96,169900,,,b'grandTheftAuto5',,,67.5
b'Intel Core i5-7500',4,4,100,256,1024,6,,3400,,,,65,,3800,b'NVIDIA GeForce GTX 1660 Ti',,288000,1500,1770,,,,,,,,6000,,,,84960,,48,b'6.5',1536,96,169900,,,b'grandTheftAuto5',,,63.9
b'Intel Core i3-7100',2,4,100,128,512,3,,3900,,,,51,,3900,b'NVIDIA GeForce GTX 1660 Ti',,288000,1500,1770,,,,,,,,6000,,,,84960,,48,b'6.5',1536,96,169900,,,b'grandTheftAuto5',,,53.3
b'AMD Ryzen 9 3900X',12,24,100,1152,6144,64,,3800,,,,105,,4600,b'NVIDIA GeForce GTX 1660 Ti',,288000,1500,1770,,,,,,,,6000,,,,84960,,48,b'6.5',1536,96,169900,,,b'grandTheftAuto5',,,76.3
b'AMD Ryzen 7 3800X',8,16,100,768,4096,32,,3900,,,,105,,4500,b'NVIDIA GeForce GTX 1660 Ti',,288000,1500,1770,,,,,,,,6000,,,,84960,,48,b'6.5',1536,96,169900,,,b'grandTheftAuto5',,,75.5
